Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic,% Advanced/Proficient
2023,FRANKLIN AREA JSHS,Literature,White (not Hispanic),11,111,12.6,61.3,21.6,4.5,73.9
2023,FRANKLIN AREA JSHS,Literature,IEP,11,27,3.7,29.6,51.9,14.8,33.3
2023,FRANKLIN AREA JSHS,Literature,Economically Disadvantaged,11,51,7.8,64.7,25.5,2,72.5
2023,OIL CITY SHS,Algebra I,All Students,11,127,5.5,29.1,49.6,15.7,34.6
2023,OIL CITY SHS,Algebra I,White (not Hispanic),11,115,6.1,28.7,50.4,14.8,34.8
2023,OIL CITY SHS,Algebra I,IEP,11,18,0,0,44.4,55.6,0
2023,OIL CITY SHS,Algebra I,Economically Disadvantaged,11,82,2.4,26.8,48.8,22,29.3
2023,OIL CITY SHS,Biology,All Students,11,150,18,41.3,25.3,15.3,59.3
2023,OIL CITY SHS,Biology,White (not Hispanic),11,138,19.6,39.9,25.4,15.2,59.4
2023,OIL CITY SHS,Biology,IEP,11,16,0,0,37.5,62.5,0
2023,OIL CITY SHS,Biology,Economically Disadvantaged,11,86,11.6,34.9,32.6,20.9,46.5
2023,OIL CITY SHS,Literature,All Students,11,154,9.7,55.8,27.9,6.5,65.6
2023,OIL CITY SHS,Literature,White (not Hispanic),11,142,10.6,54.2,28.2,7,64.8
2023,OIL CITY SHS,Literature,IEP,11,17,0,5.9,52.9,41.2,5.9
2023,OIL CITY SHS,Literature,Economically Disadvantaged,11,88,5.7,48.9,36.4,9.1,54.5
2023,TITUSVILLE SHS,Algebra I,All Students,11,94,6.4,30.9,50,12.8,37.2
2023,TITUSVILLE SHS,Algebra I,White (not Hispanic),11,86,7,33.7,50,9.3,40.7
2023,TITUSVILLE SHS,Algebra I,IEP,11,15,0,20,26.7,53.3,20
2023,TITUSVILLE SHS,Algebra I,Economically Disadvantaged,11,62,1.6,25.8,54.8,17.7,27.4
2023,TITUSVILLE SHS,Biology,All Students,11,119,9.2,28.6,34.5,27.7,37.8
2023,TITUSVILLE SHS,Biology,White (not Hispanic),11,110,10,30,36.4,23.6,40
2023,TITUSVILLE SHS,Biology,IEP,11,16,6.3,12.5,12.5,68.8,18.8
2023,TITUSVILLE SHS,Biology,Economically Disadvantaged,11,68,7.4,16.2,36.8,39.7,23.5
2023,TITUSVILLE SHS,Literature,All Students,11,121,4.1,51.2,34.7,9.9,55.4
2023,TITUSVILLE SHS,Literature,White (not Hispanic),11,112,4.5,53.6,33,8.9,58
2023,TITUSVILLE SHS,Literature,IEP,11,17,0,17.6,47.1,35.3,17.6
2023,TITUSVILLE SHS,Literature,Economically Disadvantaged,11,70,0,41.4,44.3,14.3,41.4
2023,ROCKY GROVE JSHS,Algebra I,All Students,11,40,0,32.5,47.5,20,32.5
2023,ROCKY GROVE JSHS,Algebra I,White (not Hispanic),11,38,0,34.2,47.4,18.4,34.2
2023,ROCKY GROVE JSHS,Algebra I,Economically Disadvantaged,11,26,0,23.1,46.2,30.8,23.1
2023,ROCKY GROVE JSHS,Biology,All Students,11,63,4.8,54,23.8,17.5,58.7
2023,ROCKY GROVE JSHS,Biology,White (not Hispanic),11,60,5,55,25,15,60
2023,ROCKY GROVE JSHS,Biology,Economically Disadvantaged,11,32,0,43.8,25,31.3,43.8
2023,ROCKY GROVE JSHS,Literature,All Students,11,64,0,70.3,17.2,12.5,70.3
2023,ROCKY GROVE JSHS,Literature,White (not Hispanic),11,60,0,71.7,16.7,11.7,71.7
2023,ROCKY GROVE JSHS,Literature,Economically Disadvantaged,11,33,0,51.5,27.3,21.2,51.5
2023,TIDIOUTE COMMUNITY CS,Algebra I,All Students,11,22,4.5,36.4,40.9,18.2,40.9
2023,TIDIOUTE COMMUNITY CS,Algebra I,White (not Hispanic),11,20,5,30,45,20,35
2023,TIDIOUTE COMMUNITY CS,Algebra I,Economically Disadvantaged,11,21,4.8,38.1,38.1,19,42.9
2023,TIDIOUTE COMMUNITY CS,Biology,All Students,11,22,4.5,40.9,45.5,9.1,45.5
2023,TIDIOUTE COMMUNITY CS,Biology,White (not Hispanic),11,20,5,35,50,10,40
2023,TIDIOUTE COMMUNITY CS,Biology,Economically Disadvantaged,11,21,4.8,42.9,42.9,9.5,47.6
2023,TIDIOUTE COMMUNITY CS,Literature,All Students,11,22,0,54.5,36.4,9.1,54.5
2023,TIDIOUTE COMMUNITY CS,Literature,White (not Hispanic),11,20,0,50,40,10,50
2023,TIDIOUTE COMMUNITY CS,Literature,Economically Disadvantaged,11,21,0,57.1,33.3,9.5,57.1
2023,EISENHOWER M/HS,Algebra I,All Students,11,47,10.6,31.9,44.7,12.8,42.6
2023,EISENHOWER M/HS,Algebra I,White (not Hispanic),11,43,11.6,32.6,41.9,14,44.2
2023,EISENHOWER M/HS,Algebra I,IEP,11,11,0,9.1,45.5,45.5,9.1
2023,EISENHOWER M/HS,Algebra I,Economically Disadvantaged,11,18,11.1,22.2,44.4,22.2,33.3
2023,EISENHOWER M/HS,Biology,All Students,11,54,11.1,31.5,29.6,27.8,42.6
2023,EISENHOWER M/HS,Biology,White (not Hispanic),11,50,12,34,30,24,46
2023,EISENHOWER M/HS,Biology,Economically Disadvantaged,11,17,5.9,17.6,35.3,41.2,23.5
2023,EISENHOWER M/HS,Literature,All Students,11,55,1.8,38.2,54.5,5.5,40
2023,EISENHOWER M/HS,Literature,White (not Hispanic),11,51,2,41.2,51,5.9,43.1
2023,EISENHOWER M/HS,Literature,Economically Disadvantaged,11,17,5.9,17.6,70.6,5.9,23.5
2023,SHEFFIELD M/HS,Algebra I,All Students,11,32,6.3,46.9,28.1,18.8,53.1
2023,SHEFFIELD M/HS,Algebra I,White (not Hispanic),11,32,6.3,46.9,28.1,18.8,53.1
2023,SHEFFIELD M/HS,Algebra I,Economically Disadvantaged,11,15,6.7,40,33.3,20,46.7
2023,SHEFFIELD M/HS,Biology,All Students,11,33,12.1,24.2,39.4,24.2,36.4
2023,SHEFFIELD M/HS,Biology,White (not Hispanic),11,33,12.1,24.2,39.4,24.2,36.4
2023,SHEFFIELD M/HS,Biology,Economically Disadvantaged,11,16,18.8,18.8,37.5,25,37.5
2023,SHEFFIELD M/HS,Literature,All Students,11,33,0,72.7,24.2,3,72.7
2023,SHEFFIELD M/HS,Literature,White (not Hispanic),11,33,0,72.7,24.2,3,72.7
2023,SHEFFIELD M/HS,Literature,Economically Disadvantaged,11,16,0,75,18.8,6.3,75
2023,WARREN AREA HS,Algebra I,All Students,11,115,0,33.9,49.6,16.5,33.9
2023,WARREN AREA HS,Algebra I,White (not Hispanic),11,109,0,33,49.5,17.4,33
2023,WARREN AREA HS,Algebra I,IEP,11,22,0,0,36.4,63.6,0
2023,WARREN AREA HS,Algebra I,Economically Disadvantaged,11,53,0,18.9,62.3,18.9,18.9
2023,WARREN AREA HS,Biology,All Students,11,147,14.3,38.1,21.8,25.9,52.4
2023,WARREN AREA HS,Biology,White (not Hispanic),11,140,14.3,38.6,21.4,25.7,52.9
2023,WARREN AREA HS,Biology,IEP,11,29,0,0,13.8,86.2,0
2023,WARREN AREA HS,Biology,Economically Disadvantaged,11,65,7.7,24.6,30.8,36.9,32.3
2023,WARREN AREA HS,Literature,All Students,11,150,3.3,56.7,27.3,12.7,60
2023,WARREN AREA HS,Literature,White (not Hispanic),11,143,3.5,56.6,27.3,12.6,60.1
2023,WARREN AREA HS,Literature,IEP,11,30,0,6.7,43.3,50,6.7
2023,WARREN AREA HS,Literature,Economically Disadvantaged,11,67,0,40.3,40.3,19.4,40.3
2023,YOUNGSVILLE MS/HS,Algebra I,All Students,11,37,2.7,21.6,59.5,16.2,24.3
2023,YOUNGSVILLE MS/HS,Algebra I,White (not Hispanic),11,34,2.9,23.5,61.8,11.8,26.5
2023,YOUNGSVILLE MS/HS,Algebra I,Economically Disadvantaged,11,16,0,6.3,75,18.8,6.3
2023,YOUNGSVILLE MS/HS,Biology,All Students,11,44,6.8,27.3,36.4,29.5,34.1
2023,YOUNGSVILLE MS/HS,Biology,White (not Hispanic),11,41,7.3,29.3,39,24.4,36.6
2023,YOUNGSVILLE MS/HS,Biology,Economically Disadvantaged,11,19,5.3,10.5,31.6,52.6,15.8
2023,YOUNGSVILLE MS/HS,Literature,All Students,11,44,0,61.4,27.3,11.4,61.4
2023,YOUNGSVILLE MS/HS,Literature,White (not Hispanic),11,41,0,65.9,26.8,7.3,65.9
2023,YOUNGSVILLE MS/HS,Literature,Economically Disadvantaged,11,19,0,42.1,47.4,10.5,42.1
2023,AVELLA AREA JSHS,Algebra I,All Students,11,16,0,12.5,75,12.5,12.5
2023,AVELLA AREA JSHS,Algebra I,White (not Hispanic),11,16,0,12.5,75,12.5,12.5
2023,AVELLA AREA JSHS,Algebra I,Economically Disadvantaged,11,12,0,16.7,66.7,16.7,16.7
2023,AVELLA AREA JSHS,Biology,All Students,11,38,7.9,44.7,21.1,26.3,52.6
2023,AVELLA AREA JSHS,Biology,White (not Hispanic),11,37,5.4,45.9,21.6,27,51.4
2023,AVELLA AREA JSHS,Biology,Economically Disadvantaged,11,18,5.6,27.8,22.2,44.4,33.3
2023,AVELLA AREA JSHS,Literature,All Students,11,39,0,69.2,20.5,10.3,69.2
2023,AVELLA AREA JSHS,Literature,White (not Hispanic),11,38,0,68.4,21.1,10.5,68.4
2023,AVELLA AREA JSHS,Literature,Economically Disadvantaged,11,19,0,52.6,26.3,21.1,52.6
2023,BENTWORTH SHS,Algebra I,All Students,11,64,3.1,25,54.7,17.2,28.1
2023,BENTWORTH SHS,Algebra I,White (not Hispanic),11,59,3.4,23.7,57.6,15.3,27.1
2023,BENTWORTH SHS,Algebra I,IEP,11,15,0,6.7,46.7,46.7,6.7
2023,BENTWORTH SHS,Algebra I,Economically Disadvantaged,11,37,5.4,16.2,54.1,24.3,21.6
2023,BENTWORTH SHS,Biology,All Students,11,86,18.6,40.7,31.4,9.3,59.3
2023,BENTWORTH SHS,Biology,White (not Hispanic),11,81,19.8,42,32.1,6.2,61.7
2023,BENTWORTH SHS,Biology,IEP,11,15,0,13.3,53.3,33.3,13.3
2023,BENTWORTH SHS,Biology,Economically Disadvantaged,11,43,11.6,34.9,39.5,14,46.5
2023,BENTWORTH SHS,Literature,All Students,11,86,17.4,44.2,24.4,14,61.6
2023,BENTWORTH SHS,Literature,White (not Hispanic),11,81,18.5,44.4,24.7,12.3,63
2023,BENTWORTH SHS,Literature,IEP,11,15,0,0,46.7,53.3,0
2023,BENTWORTH SHS,Literature,Economically Disadvantaged,11,43,9.3,41.9,25.6,23.3,51.2
2023,BETHLEHEM-CENTER SHS,Algebra I,All Students,11,45,0,4.4,33.3,62.2,4.4
2023,BETHLEHEM-CENTER SHS,Algebra I,White (not Hispanic),11,41,0,4.9,34.1,61,4.9
2023,BETHLEHEM-CENTER SHS,Algebra I,IEP,11,13,0,7.7,7.7,84.6,7.7
2023,BETHLEHEM-CENTER SHS,Algebra I,Economically Disadvantaged,11,25,0,8,28,64,8
2023,BETHLEHEM-CENTER SHS,Biology,All Students,11,64,4.7,29.7,42.2,23.4,34.4
2023,BETHLEHEM-CENTER SHS,Biology,White (not Hispanic),11,60,5,31.7,41.7,21.7,36.7
2023,BETHLEHEM-CENTER SHS,Biology,IEP,11,13,0,15.4,38.5,46.2,15.4
2023,BETHLEHEM-CENTER SHS,Biology,Economically Disadvantaged,11,30,3.3,23.3,36.7,36.7,26.7
2023,BETHLEHEM-CENTER SHS,Literature,All Students,11,67,7.5,47.8,32.8,11.9,55.2
2023,BETHLEHEM-CENTER SHS,Literature,White (not Hispanic),11,63,7.9,49.2,31.7,11.1,57.1
2023,BETHLEHEM-CENTER SHS,Literature,IEP,11,13,0,15.4,53.8,30.8,15.4
2023,BETHLEHEM-CENTER SHS,Literature,Economically Disadvantaged,11,33,6.1,42.4,36.4,15.2,48.5
2023,BURGETTSTOWN MS/HS,Algebra I,All Students,11,50,2,8,66,24,10
2023,BURGETTSTOWN MS/HS,Algebra I,White (not Hispanic),11,47,2.1,8.5,66,23.4,10.6
2023,BURGETTSTOWN MS/HS,Algebra I,IEP,11,21,0,0,47.6,52.4,0
2023,BURGETTSTOWN MS/HS,Algebra I,Economically Disadvantaged,11,19,0,15.8,42.1,42.1,15.8
2023,BURGETTSTOWN MS/HS,Biology,All Students,11,76,5.3,22.4,50,22.4,27.6
2023,BURGETTSTOWN MS/HS,Biology,White (not Hispanic),11,73,4.1,23.3,49.3,23.3,27.4
2023,BURGETTSTOWN MS/HS,Biology,IEP,11,21,0,0,38.1,61.9,0
2023,BURGETTSTOWN MS/HS,Biology,Economically Disadvantaged,11,30,6.7,16.7,36.7,40,23.3
2023,BURGETTSTOWN MS/HS,Literature,All Students,11,76,2.6,64.5,23.7,9.2,67.1
2023,BURGETTSTOWN MS/HS,Literature,White (not Hispanic),11,73,1.4,65.8,23.3,9.6,67.1
2023,BURGETTSTOWN MS/HS,Literature,IEP,11,21,0,4.8,61.9,33.3,4.8
2023,BURGETTSTOWN MS/HS,Literature,Economically Disadvantaged,11,30,3.3,53.3,26.7,16.7,56.7
2023,CALIFORNIA AREA SHS,Algebra I,All Students,11,34,0,8.8,70.6,20.6,8.8
2023,CALIFORNIA AREA SHS,Algebra I,White (not Hispanic),11,30,0,10,70,20,10
2023,CALIFORNIA AREA SHS,Algebra I,Economically Disadvantaged,11,22,0,9.1,72.7,18.2,9.1
2023,CALIFORNIA AREA SHS,Biology,All Students,11,61,9.8,27.9,27.9,34.4,37.7
2023,CALIFORNIA AREA SHS,Biology,White (not Hispanic),11,51,7.8,31.4,29.4,31.4,39.2
2023,CALIFORNIA AREA SHS,Biology,IEP,11,11,0,0,18.2,81.8,0
2023,CALIFORNIA AREA SHS,Biology,Economically Disadvantaged,11,33,3,30.3,21.2,45.5,33.3
2023,CALIFORNIA AREA SHS,Literature,All Students,11,64,1.6,48.4,31.3,18.8,50
2023,CALIFORNIA AREA SHS,Literature,White (not Hispanic),11,54,1.9,48.1,33.3,16.7,50
2023,CALIFORNIA AREA SHS,Literature,IEP,11,12,0,0,25,75,0
2023,CALIFORNIA AREA SHS,Literature,Economically Disadvantaged,11,35,0,37.1,34.3,28.6,37.1
2023,CANON-MCMILLAN SHS,Algebra I,All Students,11,305,16.1,41,34.4,8.5,57
2023,CANON-MCMILLAN SHS,Algebra I,White (not Hispanic),11,255,17.3,41.2,33.3,8.2,58.4
2023,CANON-MCMILLAN SHS,Algebra I,Black or African American (not Hispanic),11,15,13.3,26.7,46.7,13.3,40
2023,CANON-MCMILLAN SHS,Algebra I,Hispanic (any race),11,17,5.9,17.6,70.6,5.9,23.5
2023,CANON-MCMILLAN SHS,Algebra I,Multi-Racial (not Hispanic),11,13,7.7,69.2,7.7,15.4,76.9
2023,CANON-MCMILLAN SHS,Algebra I,IEP,11,46,4.3,13,43.5,39.1,17.4
2023,CANON-MCMILLAN SHS,Algebra I,Economically Disadvantaged,11,80,13.8,37.5,32.5,16.3,51.3
2023,CANON-MCMILLAN SHS,Biology,All Students,11,373,37,37.3,16.6,9.1,74.3
2023,CANON-MCMILLAN SHS,Biology,White (not Hispanic),11,317,36.6,38.5,16.1,8.8,75.1
2023,CANON-MCMILLAN SHS,Biology,Black or African American (not Hispanic),11,15,20,46.7,26.7,6.7,66.7
2023,CANON-MCMILLAN SHS,Biology,Hispanic (any race),11,18,27.8,22.2,38.9,11.1,50
2023,CANON-MCMILLAN SHS,Biology,Multi-Racial (not Hispanic),11,15,60,26.7,0,13.3,86.7
2023,CANON-MCMILLAN SHS,Biology,IEP,11,47,8.5,25.5,25.5,40.4,34
2023,CANON-MCMILLAN SHS,Biology,Economically Disadvantaged,11,87,24.1,39.1,19.5,17.2,63.2
2023,CANON-MCMILLAN SHS,Literature,All Students,11,374,11,70.1,15,4,81
2023,CANON-MCMILLAN SHS,Literature,White (not Hispanic),11,318,11.6,70.1,14.8,3.5,81.8
2023,CANON-MCMILLAN SHS,Literature,Black or African American (not Hispanic),11,15,0,80,13.3,6.7,80
2023,CANON-MCMILLAN SHS,Literature,Hispanic (any race),11,18,11.1,55.6,27.8,5.6,66.7
2023,CANON-MCMILLAN SHS,Literature,Multi-Racial (not Hispanic),11,15,0,80,13.3,6.7,80
2023,CANON-MCMILLAN SHS,Literature,IEP,11,48,2.1,41.7,33.3,22.9,43.8
2023,CANON-MCMILLAN SHS,Literature,Economically Disadvantaged,11,87,4.6,66.7,21.8,6.9,71.3
2023,CHARLEROI AREA HS,Algebra I,All Students,11,80,1.3,25,56.3,17.5,26.3
2023,CHARLEROI AREA HS,Algebra I,White (not Hispanic),11,66,1.5,27.3,56.1,15.2,28.8
2023,CHARLEROI AREA HS,Algebra I,IEP,11,17,0,5.9,58.8,35.3,5.9
2023,CHARLEROI AREA HS,Algebra I,Economically Disadvantaged,11,40,0,20,60,20,20
2023,CHARLEROI AREA HS,Biology,All Students,11,107,11.2,39.3,34.6,15,50.5
2023,CHARLEROI AREA HS,Biology,White (not Hispanic),11,90,13.3,42.2,32.2,12.2,55.6
2023,CHARLEROI AREA HS,Biology,IEP,11,20,0,25,35,40,25
2023,CHARLEROI AREA HS,Biology,Economically Disadvantaged,11,46,6.5,37,28.3,28.3,43.5
2023,CHARLEROI AREA HS,Literature,All Students,11,109,4.6,58.7,28.4,8.3,63.3
2023,CHARLEROI AREA HS,Literature,White (not Hispanic),11,91,5.5,62.6,27.5,4.4,68.1
2023,CHARLEROI AREA HS,Literature,IEP,11,21,0,23.8,47.6,28.6,23.8
2023,CHARLEROI AREA HS,Literature,Economically Disadvantaged,11,47,0,51.1,36.2,12.8,51.1
2023,CHARTIERS-HOUSTON JSHS,Algebra I,All Students,11,56,8.9,35.7,48.2,7.1,44.6
2023,CHARTIERS-HOUSTON JSHS,Algebra I,White (not Hispanic),11,49,8.2,36.7,46.9,8.2,44.9
2023,CHARTIERS-HOUSTON JSHS,Algebra I,IEP,11,11,0,0,63.6,36.4,0
2023,CHARTIERS-HOUSTON JSHS,Algebra I,Economically Disadvantaged,11,21,0,23.8,61.9,14.3,23.8
2023,CHARTIERS-HOUSTON JSHS,Biology,All Students,11,76,7.9,53.9,32.9,5.3,61.8
2023,CHARTIERS-HOUSTON JSHS,Biology,White (not Hispanic),11,69,7.2,53.6,33.3,5.8,60.9
2023,CHARTIERS-HOUSTON JSHS,Biology,IEP,11,11,0,27.3,45.5,27.3,27.3
2023,CHARTIERS-HOUSTON JSHS,Biology,Economically Disadvantaged,11,25,0,56,36,8,56
2023,CHARTIERS-HOUSTON JSHS,Literature,All Students,11,76,10.5,75,13.2,1.3,85.5
2023,CHARTIERS-HOUSTON JSHS,Literature,White (not Hispanic),11,69,11.6,75.4,11.6,1.4,87
2023,CHARTIERS-HOUSTON JSHS,Literature,IEP,11,11,0,36.4,54.5,9.1,36.4
2023,CHARTIERS-HOUSTON JSHS,Literature,Economically Disadvantaged,11,25,0,72,24,4,72
2023,FORT CHERRY JSHS,Algebra I,All Students,11,68,1.5,14.7,60.3,23.5,16.2
2023,FORT CHERRY JSHS,Algebra I,White (not Hispanic),11,62,1.6,14.5,61.3,22.6,16.1
2023,FORT CHERRY JSHS,Algebra I,IEP,11,17,0,5.9,47.1,47.1,5.9
2023,FORT CHERRY JSHS,Algebra I,Economically Disadvantaged,11,34,0,8.8,55.9,35.3,8.8
2023,FORT CHERRY JSHS,Biology,All Students,11,86,12.8,34.9,38.4,14,47.7
2023,FORT CHERRY JSHS,Biology,White (not Hispanic),11,79,11.4,34.2,39.2,15.2,45.6
2023,FORT CHERRY JSHS,Biology,IEP,11,18,0,5.6,55.6,38.9,5.6
2023,FORT CHERRY JSHS,Biology,Economically Disadvantaged,11,40,10,22.5,47.5,20,32.5
2023,FORT CHERRY JSHS,Literature,All Students,11,84,8.3,54.8,31,6,63.1
2023,FORT CHERRY JSHS,Literature,White (not Hispanic),11,77,7.8,55.8,29.9,6.5,63.6
2023,FORT CHERRY JSHS,Literature,IEP,11,16,0,25,62.5,12.5,25
2023,FORT CHERRY JSHS,Literature,Economically Disadvantaged,11,39,5.1,43.6,38.5,12.8,48.7
2023,MCGUFFEY HS,Algebra I,All Students,11,72,4.2,26.4,54.2,15.3,30.6
2023,MCGUFFEY HS,Algebra I,White (not Hispanic),11,71,4.2,26.8,53.5,15.5,31
2023,MCGUFFEY HS,Algebra I,IEP,11,18,0,0,50,50,0
2023,MCGUFFEY HS,Algebra I,Economically Disadvantaged,11,27,3.7,7.4,74.1,14.8,11.1
2023,MCGUFFEY HS,Biology,All Students,11,96,7.3,30.2,49,13.5,37.5
2023,MCGUFFEY HS,Biology,White (not Hispanic),11,94,7.4,29.8,48.9,13.8,37.2
2023,MCGUFFEY HS,Biology,IEP,11,19,0,0,52.6,47.4,0
2023,MCGUFFEY HS,Biology,Economically Disadvantaged,11,33,6.1,24.2,57.6,12.1,30.3
2023,MCGUFFEY HS,Literature,All Students,11,96,8.3,55.2,27.1,9.4,63.5
2023,MCGUFFEY HS,Literature,White (not Hispanic),11,94,8.5,55.3,26.6,9.6,63.8
2023,MCGUFFEY HS,Literature,IEP,11,18,0,16.7,55.6,27.8,16.7
2023,MCGUFFEY HS,Literature,Economically Disadvantaged,11,33,9.1,42.4,42.4,6.1,51.5
2023,PETERS TWP HS,Algebra I,All Students,11,59,54.2,13.6,20.3,11.9,67.8
2023,PETERS TWP HS,Algebra I,White (not Hispanic),11,51,56.9,13.7,17.6,11.8,70.6
2023,PETERS TWP HS,Algebra I,IEP,11,17,0,35.3,52.9,11.8,35.3
2023,PETERS TWP HS,Biology,All Students,11,267,48.7,39,9.4,3,87.6
2023,PETERS TWP HS,Biology,White (not Hispanic),11,249,49,39,9.6,2.4,88
2023,PETERS TWP HS,Biology,IEP,11,32,21.9,43.8,18.8,15.6,65.6
2023,PETERS TWP HS,Biology,Economically Disadvantaged,11,23,30.4,39.1,21.7,8.7,69.6
2023,PETERS TWP HS,Literature,All Students,11,289,15.9,72.3,10,1.7,88.2
2023,PETERS TWP HS,Literature,White (not Hispanic),11,271,16.6,73.1,8.9,1.5,89.7
2023,PETERS TWP HS,Literature,IEP,11,32,9.4,43.8,34.4,12.5,53.1
2023,PETERS TWP HS,Literature,Economically Disadvantaged,11,24,4.2,75,8.3,12.5,79.2
2023,RINGGOLD SHS,Algebra I,All Students,11,126,7.1,15.9,42.1,34.9,23
2023,RINGGOLD SHS,Algebra I,White (not Hispanic),11,110,7.3,18.2,42.7,31.8,25.5
2023,RINGGOLD SHS,Algebra I,IEP,11,26,3.8,3.8,26.9,65.4,7.7
2023,RINGGOLD SHS,Algebra I,Economically Disadvantaged,11,59,3.4,8.5,47.5,40.7,11.9
2023,RINGGOLD SHS,Biology,All Students,11,182,12.6,30.8,34.1,22.5,43.4
2023,RINGGOLD SHS,Biology,White (not Hispanic),11,163,14.1,31.9,36.2,17.8,46
2023,RINGGOLD SHS,Biology,Black or African American (not Hispanic),11,11,0,18.2,27.3,54.5,18.2
2023,RINGGOLD SHS,Biology,IEP,11,29,10.3,13.8,20.7,55.2,24.1
2023,RINGGOLD SHS,Biology,Economically Disadvantaged,11,68,11.8,22.1,30.9,35.3,33.8
2023,RINGGOLD SHS,Literature,All Students,11,181,2.2,46.4,31.5,19.9,48.6
2023,RINGGOLD SHS,Literature,White (not Hispanic),11,163,2.5,48.5,31.9,17.2,50.9
2023,RINGGOLD SHS,Literature,Black or African American (not Hispanic),11,11,0,36.4,18.2,45.5,36.4
2023,RINGGOLD SHS,Literature,IEP,11,26,0,34.6,19.2,46.2,34.6
2023,RINGGOLD SHS,Literature,Economically Disadvantaged,11,68,2.9,29.4,38.2,29.4,32.4
2023,TRINITY SHS,Algebra I,All Students,11,136,19.9,38.2,25,16.9,58.1
2023,TRINITY SHS,Algebra I,White (not Hispanic),11,120,20.8,39.2,24.2,15.8,60
2023,TRINITY SHS,Algebra I,IEP,11,32,0,12.5,37.5,50,12.5
2023,TRINITY SHS,Algebra I,Economically Disadvantaged,11,54,9.3,20.4,37,33.3,29.6
2023,TRINITY SHS,Biology,All Students,11,255,14.5,43.5,32.2,9.8,58
2023,TRINITY SHS,Biology,White (not Hispanic),11,232,15.1,44.4,32.8,7.8,59.5
2023,TRINITY SHS,Biology,Multi-Racial (not Hispanic),11,11,0,54.5,18.2,27.3,54.5
2023,TRINITY SHS,Biology,IEP,11,38,2.6,18.4,39.5,39.5,21.1
2023,TRINITY SHS,Biology,Economically Disadvantaged,11,99,8.1,34.3,41.4,16.2,42.4
2023,TRINITY SHS,Literature,All Students,11,254,7.1,67.3,14.6,11,74.4
2023,TRINITY SHS,Literature,White (not Hispanic),11,231,7.8,68,14.7,9.5,75.8
2023,TRINITY SHS,Literature,Multi-Racial (not Hispanic),11,11,0,63.6,18.2,18.2,63.6
2023,TRINITY SHS,Literature,IEP,11,37,0,18.9,32.4,48.6,18.9
2023,TRINITY SHS,Literature,Economically Disadvantaged,11,99,3,58.6,19.2,19.2,61.6
2023,WASHINGTON HS,Algebra I,All Students,11,69,4.3,26.1,39.1,30.4,30.4
2023,WASHINGTON HS,Algebra I,White (not Hispanic),11,39,5.1,38.5,28.2,28.2,43.6
2023,WASHINGTON HS,Algebra I,Black or African American (not Hispanic),11,14,0,0,57.1,42.9,0
2023,WASHINGTON HS,Algebra I,Multi-Racial (not Hispanic),11,12,0,25,50,25,25
2023,WASHINGTON HS,Algebra I,IEP,11,15,0,0,26.7,73.3,0
2023,WASHINGTON HS,Algebra I,Economically Disadvantaged,11,68,4.4,26.5,39.7,29.4,30.9
2023,WASHINGTON HS,Biology,All Students,11,74,2.7,24.3,44.6,28.4,27
2023,WASHINGTON HS,Biology,White (not Hispanic),11,39,5.1,35.9,33.3,25.6,41
2023,WASHINGTON HS,Biology,Black or African American (not Hispanic),11,16,0,0,56.3,43.8,0
2023,WASHINGTON HS,Biology,Multi-Racial (not Hispanic),11,14,0,21.4,57.1,21.4,21.4
2023,WASHINGTON HS,Biology,IEP,11,16,0,0,18.8,81.3,0
2023,WASHINGTON HS,Biology,Economically Disadvantaged,11,73,2.7,24.7,43.8,28.8,27.4
2023,WASHINGTON HS,Literature,All Students,11,76,3.9,39.5,36.8,19.7,43.4
2023,WASHINGTON HS,Literature,White (not Hispanic),11,40,7.5,45,30,17.5,52.5
2023,WASHINGTON HS,Literature,Black or African American (not Hispanic),11,17,0,17.6,47.1,35.3,17.6
2023,WASHINGTON HS,Literature,Multi-Racial (not Hispanic),11,14,0,57.1,28.6,14.3,57.1
2023,WASHINGTON HS,Literature,IEP,11,18,0,11.1,38.9,50,11.1
2023,WASHINGTON HS,Literature,Economically Disadvantaged,11,75,4,40,36,20,44
2023,HONESDALE HS,Algebra I,All Students,11,70,5.7,52.9,30,11.4,58.6
2023,HONESDALE HS,Algebra I,White (not Hispanic),11,63,6.3,52.4,28.6,12.7,58.7
2023,HONESDALE HS,Algebra I,IEP,11,21,0,14.3,47.6,38.1,14.3
2023,HONESDALE HS,Algebra I,Economically Disadvantaged,11,32,9.4,46.9,28.1,15.6,56.3
2023,HONESDALE HS,Biology,All Students,11,130,40,42.3,13.8,3.8,82.3
2023,HONESDALE HS,Biology,White (not Hispanic),11,121,41.3,42.1,12.4,4.1,83.5
2023,HONESDALE HS,Biology,IEP,11,20,10,35,35,20,45
2023,HONESDALE HS,Biology,Economically Disadvantaged,11,48,27.1,50,14.6,8.3,77.1
2023,HONESDALE HS,Literature,All Students,11,137,13.9,70.8,9.5,5.8,84.7
2023,HONESDALE HS,Literature,White (not Hispanic),11,128,14.1,70.3,9.4,6.3,84.4
2023,HONESDALE HS,Literature,IEP,11,23,0,34.8,34.8,30.4,34.8
2023,HONESDALE HS,Literature,Economically Disadvantaged,11,50,12,66,12,10,78
